"price","retail_price","units_sold","uses_ad_boosts","rating ","countries_shipped_to","origin_country","merchant_title","merchant_rating","product_id","discount","sales_revenue","units_sold_volume"
8,252,1000,1,3.88,41,"CN","legeit",3.95,"5ae978af2d88f95727d921f2",96.83,8000,"Low"
8,25,1000,1,4.25,43,"CN","masa co.lt",3.9,"5e39049345452705aa173fda",68.00,8000,"Low"
8,7,1000,0,3.4,14,"CN","csfsegdd",3.83,"5e609362ecbd0cb7bd4314da",-14.29,8000,"Low"
8,7,1000,1,3.93,28,"CN","shuilingji",4.08,"5ea3b5bfa92d6c0442cd4b03",-14.29,8000,"Low"
8,7,1000,1,4.43,39,"CN","good fortu",4.18,"5d282b01d750b778c045c9f1",-14.29,8000,"Low"
8,7,1000,1,3.55,42,"CN","stayflyska",4.14,"5da95c1665eaf90d411b3bd0",-14.29,8000,"Low"
8,9,1000,1,4.16,42,"CN","chillerty",3.89,"5e9544e52c07571a03ec85a8",11.11,8000,"Low"
8,22,1000,0,3.74,44,"CN","comfy_life",4.19,"5ab891d5dc0c2851135824d7",63.64,8000,"Low"
8,34,1000,1,4.14,36,"CN","daily mark",3.94,"5c2f068b53477172e3886c79",76.47,8000,"Low"
8,13,1000,0,4.39,52,"CN","pwiuxuus",4.15,"5cb8112250c674473bd58784",38.46,8000,"Low"
8,7,1000,0,3.91,37,"CN","huanshicit",4.1,"5ea1a307f5df8f1f851fda62",-14.29,8000,"Low"
8,30,1000,1,3.09,40,"CN","shishangfa",4.08,"5eab895777f05602e0f36f12",73.33,8000,"Low"
8,7,1000,0,3.61,26,"CN","xiejiatang",3.89,"5e06d16908979a191fe33031",-14.29,8000,"Low"
8,31,1000,1,4.12,43,"CN","yellow sto",3.81,"5c920161bec77729d9490525",74.19,8000,"Low"
8,7,1000,1,3.13,25,"CN","wangxiaoxi",4.07,"5e82c05c9d1cec1dfa9bf0fd",-14.29,8000,"Low"
8,30,1000,1,4.01,57,"CN","ruihong ho",4.21,"5ac302716931da0d71398f53",73.33,8000,"Low"
8,17,1000,1,3.39,41,"CN","ooww fashi",3.95,"5d1c8ce7d9ebfb1a55989de8",52.94,8000,"Low"
8,9,1000,0,4.22,39,"CN","wpz shop",4.19,"5d170abbc3b82d2ca527b409",11.11,8000,"Low"
7,6,1000,0,4.12,47,"CN","taotaobeib",4.06,"5947a7f69009d76370a4cd97",-16.67,7000,"Low"
7,8,1000,1,3.73,38,"CN","szltht999",4.1,"5cc81498d2dfc22af700ebe5",12.50,7000,"Low"
7,6,1000,1,3.98,27,"CN","shades dar",4.28,"5cb1abbb53de5b5d80d22e2e",-16.67,7000,"Low"
7,49,1000,0,3.99,40,"CN","heqiongdia",4.32,"5a62e26c95f79f51de48a606",85.71,7000,"Low"
7,13,1000,1,3.74,41,"CN","cvhart",3.95,"5e686ce3e1cc2837f55f4401",46.15,7000,"Low"
7,50,1000,1,4.08,41,"CN","llegaiyy",3.97,"5c6e63c954bd610ed2bebe4f",86.00,7000,"Low"
7,9,1000,0,3.75,44,"CN","xmb mobile",4.15,"5a3e27622b0a1c693c87e849",22.22,7000,"Low"
7,6,1000,1,3.8,35,"CN","alliswell1",3.81,"5e60cf863cc066db7c05eeba",-16.67,7000,"Low"
7,7,1000,0,3.67,41,"CN","chenqinq",4.06,"5cf648ce373ac2069fd6317d",0.00,7000,"Low"
7,6,1000,0,3.19,43,"CN","mimily",4.01,"5cd8e61e943cd76a7c2d0be0",-16.67,7000,"Low"
7,6,1000,0,4.33,34,"CN","cornflower",4.32,"5d19cb1bf558224b10ed6352",-16.67,7000,"Low"
7,30,1000,1,3.28,109,"CN","naturalcol",4.38,"5d29bc2e05b01018762aaea8",76.67,7000,"Low"
7,6,1000,1,3.28,23,"CN","suyi techn",4.05,"5d5f49662c026a13234062e7",-16.67,7000,"Low"
7,50,1000,0,3.49,132,"CN","kaiqiangma",4.01,"5d80989a9abb1f75b86fb8ce",86.00,7000,"Low"
7,7,1000,0,4.02,41,"CN","chuanpu",4.02,"5ca2f72d96d90c7ed661b692",0.00,7000,"Low"
7,6,1000,0,3.27,9,"CN","zhongwenli",3.97,"5d09be52eea40f71353f7213",-16.67,7000,"Low"
7,6,1000,1,4.2,26,"CN","alabaostor",3.94,"5e9915ef9fae4f26f32f15df",-16.67,7000,"Low"
7,43,1000,1,3.36,42,"CN","fghetu",3.98,"5e3901a8aaccd401e2a2d699",83.72,7000,"Low"
7,6,1000,1,4.23,36,"CN","bagbagbags",4.33,"5d2509a8b67b3f36849121a7",-16.67,7000,"Low"
7,6,1000,0,3.75,135,"CN","lin626079",3.93,"5d63a7dfa9c84677ea42887f",-16.67,7000,"Low"
7,6,1000,0,4.16,73,"CN","junzhangxi",4.2,"5cd68836e731f919b55e08e3",-16.67,7000,"Low"
6,9,1000,1,3.67,42,"CN","longlongch",4.02,"5cda82293eec43037143a061",33.33,6000,"Low"
6,9,1000,0,3.8,40,"CN","loft415",4.11,"5db013aa7b620c0e7346ebf6",33.33,6000,"Low"
6,10,1000,0,3,20,"CN","songliling",3.68,"5ebcdff977dea63a3bbc4e5d",40.00,6000,"Low"
6,43,1000,0,3.46,43,"CN","snowgirl",3.97,"5c3c203632a6a40bc2a9c5d9",86.05,6000,"Low"
6,140,1000,0,4.09,18,"CN","xiaoyuelia",4.03,"5c3ec8efdb9deb55dd4b86c6",95.71,6000,"Low"
6,23,1000,1,3.94,54,"CN","this is a ",3.97,"5ac487250548ea06d2955024",73.91,6000,"Low"
6,22,1000,1,4.45,41,"CN","shenzhenxi",3.86,"5e9e876d27f2102a8979c8ee",72.73,6000,"Low"
6,6,1000,1,3.73,50,"CN","lalala fas",3.86,"5e9141ec67b78030f67d01f8",0.00,6000,"Low"
6,6,1000,1,3.98,26,"CN","shenghuhou",4.35,"5cb0327791033211722bcb97",0.00,6000,"Low"
6,13,1000,0,3.26,43,"CN","zoushoujin",4.18,"5e227b0fca2543070a2e1734",53.85,6000,"Low"
6,6,1000,0,4.18,37,"CN","yuanda tec",3.94,"5d08893ebcf6877edd051a36",0.00,6000,"Low"
6,7,1000,0,3.67,40,"CN","see you",3.95,"5d2e8fa433d723444547a0e3",14.29,6000,"Low"
6,6,1000,0,4.17,37,"CN","kaixindedi",4.35,"5ce55cc2ebe4035d7fbeb4f8",0.00,6000,"Low"
6,9,1000,0,4.01,35,"CN","wx shop",4.09,"5d0c7fda142e760e3b414d74",33.33,6000,"Low"
6,6,1000,1,3.15,62,"CN","dajuu zha",4.2,"5ceb7e996bdaed5f2be26d58",0.00,6000,"Low"
6,22,1000,1,4.19,55,"CN","shhuizfia9",4.42,"5e7dcf204fb94d0505f3af99",72.73,6000,"Low"
6,22,1000,0,3.74,38,"CN","chenkaili",4.02,"5db3eae4119b010a435fa932",72.73,6000,"Low"
6,56,1000,1,3.5,28,"CN","nalin inte",3.88,"5af519e189a29b15fca1b13b",89.29,6000,"Low"
6,11,1000,0,4.11,43,"CN","young's bo",3.8,"5e6b2dfdc8a3db48b223b701",45.45,6000,"Low"
6,6,1000,0,3.21,24,"CN","fashion ta",4.16,"5c8aa4b8571dc27f6022a29a",0.00,6000,"Low"
6,8,1000,1,3.82,54,"US","shopmeleei",4.17,"5d82f2852a8c735a7daa3e55",25.00,6000,"Low"
6,6,1000,0,3.84,39,"CN","taishon",3.93,"5cef78be3219e2346a96779e",0.00,6000,"Low"
6,6,1000,1,3.68,39,"CN","szlcgc777",4,"5abb1309dc0c285e4eb675a8",0.00,6000,"Low"
6,34,1000,0,3.41,43,"CN","dawtgkaopa",4,"5ccaadf547634f48ae1daf8c",82.35,6000,"Low"
6,76,1000,0,3.61,41,"CN","kuailem",4.03,"5c662a56c3b02f4d7fe5fe32",92.11,6000,"Low"
6,30,1000,0,3.53,41,"CN","abcdyyy",3.79,"5d688e832a3d8d5ba95c15c1",80.00,6000,"Low"
6,47,1000,0,4.28,43,"CN","streetstyl",3.86,"5cc01186416a307424603aba",87.23,6000,"Low"
6,13,1000,0,3.51,43,"CN","youngirls",3.87,"5e686ca2d57c632500ba6543",53.85,6000,"Low"
6,6,1000,1,3.82,35,"CN","lianglingl",3.84,"5e6bbe2bb683599ccbb78637",0.00,6000,"Low"
5.91,5,1000,0,3.38,36,"CN","liminny",3.87,"5b4ed29514f0765a8a844592",-18.20,5910,"Low"
5.87,11,1000,1,3.91,29,"CN","happy feng",4.39,"5d04e3db2ec1245228829a64",46.64,5870,"Low"
5.86,11,1000,0,4.28,29,"CN","liuliujiar",4.26,"5c83278c6b39e64d6c16c907",46.73,5860,"Low"
5.86,59,1000,1,4.06,41,"CN","paoyeye",4.08,"5ea90eed651012211b49959b",90.07,5860,"Low"
5.86,5,1000,0,3.73,30,"CN","wonderful1",3.99,"5ce74be097a9f1764b0df1f3",-17.20,5860,"Low"
5.85,13,1000,1,3.16,38,"CN","fashion ic",3.89,"5d5bc86a32cc57482a4b9d5a",55.00,5850,"Low"
5.84,11,1000,0,4.19,40,"CN","get trendy",4.17,"5d806ae97c339c307264cf76",46.91,5840,"Low"
5.82,58,1000,1,3.93,61,"CN","shirely_st",4.07,"5c837b60bec7771428a98865",89.97,5820,"Low"
5.81,34,1000,1,3.54,43,"CN","sjhdstoer",4.01,"5eb639aaab882b0f466bf02e",82.91,5810,"Low"
5.8,9,1000,1,3.83,43,"CN","yellow sto",3.81,"5eb0f505ff79823411767eca",35.56,5800,"Low"
5.79,5,1000,0,3.46,25,"CN","mayuhiao",3.96,"5cac5af68de7960d89e54fe0",-15.80,5790,"Low"
5.79,42,1000,0,3.32,43,"CN","molesfashi",3.95,"5d1db3c0e2b5cc0f74e091af",86.21,5790,"Low"
5.79,30,1000,1,3.41,118,"CN","taomi  gog",4.19,"5d29bc2ed35393550e31d6f3",80.70,5790,"Low"
5.77,16,1000,0,3.72,44,"CN","zengyiceng",4.22,"5b4706f2b0674e4982445092",63.94,5770,"Low"
5.75,25,1000,0,3.67,25,"CN","linglingst",4.21,"5e9ff3e48b0b220dc5fe08b5",77.00,5750,"Low"
5.74,59,1000,0,3.99,43,"CN","zoushoujin",4.18,"5e3bc68087e8cb10820b3161",90.27,5740,"Low"
5.73,5,1000,1,3.69,58,"CN","agone",4.28,"5b61a98ba3839047d010fd62",-14.60,5730,"Low"
5.71,5,1000,0,3.75,43,"CN","sjhdstoer",4.01,"5c63adf7edc5d6528e8b1ca3",-14.20,5710,"Low"
5.71,13,1000,1,4.23,38,"CN","xuezhongfe",4.24,"5d0c79efd805290e2ab8d712",56.08,5710,"Low"
5.69,10,1000,0,3.74,20,"CN","lianhanmin",4.07,"5ebf4728ed59bb08322ca81a",43.10,5690,"Low"
5.67,6,1000,0,3.51,43,"CN","liushiqian",4.03,"5d47999b2445d31e05451436",5.50,5670,"Low"
5.66,5,1000,0,4.21,35,"CN","wisetqw",4.05,"5d01ea30388e1065461d8806",-13.20,5660,"Low"
5.65,6,1000,0,4.06,54,"CN","meiximeiyo",4.06,"5cc0049aca0c3b3d01a87964",5.83,5650,"Low"
5.65,6,1000,1,3.96,23,"CN","suyi techn",4.05,"5d0b0ac9fdbec0744e2584a9",5.83,5650,"Low"
5.65,33,1000,0,3.39,41,"CN","kuailem",4.03,"5baf1d26c48bce0b1c46014b",82.88,5650,"Low"
5.65,6,1000,1,4.37,38,"CN","new fashio",4.07,"5c9ee457c233fd74ef4c8a84",5.83,5650,"Low"
5.65,5,1000,1,3.87,36,"CN","shanliangt",4.05,"5ea918a65f8ba830fee3a94f",-13.00,5650,"Low"
5.65,7,1000,0,4.24,40,"CN","wushein",4.05,"5c7e67e703cdc34ae8bd45a1",19.29,5650,"Low"
5,25,1000,0,3.64,43,"CN","youngirls",3.87,"5eaa763bf2a4023bc0f6f600",80.00,5000,"Low"
5,5,1000,1,3.68,45,"CN","sangboo st",3.87,"5e913f130d3e282f24260292",0.00,5000,"Low"
5,8,1000,1,3.06,40,"CN","hillntrees",4,"5e9e8180ec24302643422eff",37.50,5000,"Low"
5,5,1000,0,4.64,35,"CN","zzbllss",4.42,"5d6a0d55976cd02993e43250",0.00,5000,"Low"
5,5,1000,0,3.34,41,"CN","cindy",4.09,"5c86009eab8dc14c1e679eb0",0.00,5000,"Low"
5,76,1000,1,3.77,45,"CN","hechuang10",4.07,"5d0243123ae5dc7393474e4d",93.42,5000,"Low"
5,5,1000,1,3.1,27,"CN","amoy fashi",4.33,"5ee8d64229e09b123f9e9aa7",0.00,5000,"Low"
5,5,1000,1,2.98,20,"CN","shenzhensh",3.9,"5ea13adaa3cf3440f5d1605d",0.00,5000,"Low"
5,22,1000,0,3.32,39,"CN","yehuihui",3.58,"5dd62bc4971b429f13c186b8",77.27,5000,"Low"
5,5,1000,0,4.11,43,"CN","jfdgdfhfyu",4.04,"5c10aebf9b427b638743a490",0.00,5000,"Low"
5,5,1000,1,3.77,39,"CN","huabaoxuan",4.29,"5cabfcdc32227053f6254ee6",0.00,5000,"Low"
5,5,1000,0,4.06,39,"CN","apengzuish",4.16,"5b1a56a219b6ee563e1edc39",0.00,5000,"Low"
5,5,1000,0,3.85,29,"CN","lizheng566",4.04,"5e44d17582959024a050bae7",0.00,5000,"Low"
5,5,1000,1,3.74,36,"CN","pentiumhor",4.14,"5d4fb2a715168b6ba86ad354",0.00,5000,"Low"
5,5,1000,1,4.13,48,"CN","guangzhouw",3.88,"5e8d78b38a5fed4a5a026712",0.00,5000,"Low"
5,5,1000,1,4.1,42,"CN","aiqianxieg",4.36,"5db82c194989970842830ee5",0.00,5000,"Low"
5,16,1000,1,4.23,41,"CN","surper bou",4.03,"5eba2544300b031bc24ff8f6",68.75,5000,"Low"
4.93,5,1000,1,3.36,45,"CN","sangboo st",3.87,"5e9189606123795b1d5b60ab",1.40,4930,"Low"
49,42,100,0,4.67,41,"CN","yanfeng li",4.22,"5d09ecc2f5d4eb7721203368",-16.67,4900,"Very Low"
4.9,8,1000,1,3.83,41,"CN","sarahouse",3.9,"5df2576d68963c1660471f9a",38.75,4900,"Low"
4.88,25,1000,0,4,41,"CN","longfeifen",3.95,"5ebb83bfb3eb1c26cc6f048b",80.48,4880,"Low"
4.86,8,1000,1,3.89,38,"CN","hangzhouku",3.79,"5e6885a8835b431211cdcd46",39.25,4860,"Low"
4.86,5,1000,1,3.79,20,"CN","hcczhiqian",4.19,"5e4e29ed8753cc326396fbec",2.80,4860,"Low"
4.68,25,1000,1,3.69,43,"CN","lang wei",4.06,"5e8eb174fcc85c4b2f970769",81.28,4680,"Low"
4,4,1000,0,3.51,32,"CN","allofme",4.22,"5c3fe7021a62f63f6d4820ef",0.00,4000,"Low"
3.91,4,1000,1,3.73,48,"CN","guangzhouw",3.88,"5e913de867b78002c07d5ff9",2.25,3910,"Low"
3.9,5,1000,0,3.11,91,"CN","grocery st",3.88,"5eab54c831a9e205b05e6e84",22.00,3900,"Low"
3.87,4,1000,0,3.34,22,"CN","yykeaid",4.13,"5e4ce8cc2ce2e50680cee732",3.25,3870,"Low"
3.87,4,1000,1,3.68,40,"CN","zhuanta1e",3.63,"5e60eee21ed938ec8c3da0af",3.25,3870,"Low"
3.85,7,1000,1,4.18,35,"CN","maligoodsm",4.12,"5d204f0cb51e547d5b3153cd",45.00,3850,"Low"
3.85,69,1000,1,3.23,25,"CN","chengyongb",3.96,"5e6896fefcbdc64ff96f9935",94.42,3850,"Low"
3.84,4,1000,0,3.18,36,"CN","liangdongj",4.32,"5ea11302c2d31f2d6f622bd2",4.00,3840,"Low"
3.81,4,1000,0,3.48,37,"CN","liveupp",3.98,"5dd8ab8a786d6703c7ec8a69",4.75,3810,"Low"
3.78,4,1000,1,3.35,38,NULL,"maxnina",3.79,"5dde07c651fe4539f9c3ee70",5.50,3780,"Low"
3.76,4,1000,0,3.34,22,"CN","fuzhe622",4.11,"5e54d231288c854858653a3c",6.00,3760,"Low"
3.72,11,1000,1,4.29,21,"CN","xuzhen",4.35,"5caed595c7c1b5383a04043f",66.18,3720,"Low"
3.71,6,1000,1,3.45,42,"CN","zaamami",4.08,"5dd795fa0f11f7c2e48f2091",38.17,3710,"Low"
3.69,4,1000,0,3.64,24,"CN","nmgyusj",4.04,"5e7f13c2bd7ab15d52e9b5f9",7.75,3690,"Low"
3.67,13,1000,0,4.09,43,"CN","sonick",4.14,"5c9b4fb6c7c1b5471f6dee62",71.77,3670,"Low"
3,5,1000,1,4.05,90,"CN","blueberrie",4.08,"589d7bc5b72e7c1397b8b5d2",40.00,3000,"Low"
3,3,1000,0,3.94,32,"CN","211670008@",4.28,"5abb2dcdd236a572c57192f8",0.00,3000,"Low"
3,3,1000,1,3.08,38,"CN","bazaretsai",3.96,"5db3bb3bede8100679c50fb7",0.00,3000,"Low"
2.8,3,1000,1,3.4,20,"CN","mynewsoul",4.02,"5e0450861f26761e566fee35",6.67,2800,"Low"
2.76,17,1000,1,4.33,43,"CN","sonick",4.14,"5e9d28099fb1a6c87938eb06",83.76,2760,"Low"
2.72,17,1000,1,3.63,43,"CN","spearnaily",4.18,"5e5ca8e862cb8f75896ae172",84.00,2720,"Low"
2.69,3,1000,1,3.32,127,"CN","xiujiestor",3.96,"5eb6c6c98dfb8862c52ae331",10.33,2690,"Low"
26,168,100,1,4.15,17,"CN","sonvgfht",3.85,"5ea0f7839341bb1d6e41ec51",84.52,2600,"Very Low"
23,118,100,0,3.86,54,"CN","qinjingjin",4.06,"5d2fca68d4465c17e6206de7",80.51,2300,"Very Low"
2,2,1000,1,4.13,42,"CN","shufangyun",4.04,"5e5f507c931bd44190563aa1",0.00,2000,"Low"
2,6,1000,1,4.03,35,"CN","maligoodsm",4.12,"5ea252f345b33212c1012e5e",66.67,2000,"Low"
2,2,1000,0,4.19,35,"CN","hellohorse",4.15,"5e16cb87e6dd7c03be24b28a",0.00,2000,"Low"
2,56,1000,1,3.73,27,"CN","mc lin sto",3.91,"5e9ea0052f7e421781e951fa",96.43,2000,"Low"
2,6,1000,0,3.32,36,"CN","bridgelius",4.12,"5dde06cf1a6aa6391f0da3fc",66.67,2000,"Low"
20,17,100,1,2.8,36,"CN","lidandansh",3.3,"5e9fff5de4df1d32ef2ca70c",-17.65,2000,"Very Low"
20,17,100,1,3.2,36,"CN","lichengfan",3.25,"5e9ea540e0c1023c4fd978db",-17.65,2000,"Very Low"
1.91,6,1000,1,3.45,38,"CN","easymarket",4.12,"5e9da39dc737cf255eddd4bf",68.17,1910,"Low"
19,17,100,1,4.33,38,"CN","wuruisky",4.23,"5e7c870cedbc005e005014b3",-11.76,1900,"Very Low"
1.86,2,1000,1,3.78,42,"CN","clothes-ma",3.97,"5eb24bea7fc03e380f0509a1",7.00,1860,"Low"
1.8,2,1000,1,3.68,20,"CN","wisefield",4.04,"5e46bea2659a6838000f1255",10.00,1800,"Low"
18,115,100,0,3.68,51,"CN","xvsivo7412",4.16,"5b1bf3ccbe42dd67af401067",84.35,1800,"Very Low"
18,76,100,0,3.56,41,"CN","lonly",4.27,"5d2d7c75d7bd6303731a556f",76.32,1800,"Very Low"
1.8,2,1000,1,4.2,41,"CN","first crus",4.08,"5e7ed4fb7a1e3137c5ad14ff",10.00,1800,"Low"
18,47,100,0,4.62,82,"CN","liuxixi",4.23,"5e97f85b737a610159cf5efa",61.70,1800,"Very Low"
1.72,26,1000,1,4.33,43,"CN","llpp",4.01,"5e915fc33b3c4742cfd78b63",93.38,1720,"Low"
1.7,9,1000,1,3.86,57,"CN","logrenvu",3.99,"5ebb6a3db1e97c2d2d60101f",81.11,1700,"Low"
1.68,2,1000,1,3.95,23,"CN","suyi techn",4.05,"5e6881d5e045550e433acc50",16.00,1680,"Low"
1.68,2,1000,1,3.76,30,"CN","wowomart",3.94,"5e9acdb9faf87d3f938dbbe6",16.00,1680,"Low"
1.66,2,1000,1,4.21,34,"CN","harunouta ",4.39,"5e663f65b12772eb50bcf938",17.00,1660,"Low"
1.65,2,1000,1,3.67,38,"CN","zuilangman",3.96,"5df77ce97ad7980a900781e0",17.50,1650,"Low"
16,14,100,1,4.05,36,"CN","huangyulan",4.22,"5ea0f2a654446407c111b622",-14.29,1600,"Very Low"
16,76,100,1,3.53,58,"CN","aa321707",4.27,"5e8dd27d5318e78013eafd40",78.95,1600,"Very Low"
16,14,100,0,4.1,44,"CN","rell mail",4.16,"5e1e7173813e9901fe03beb9",-14.29,1600,"Very Low"
16,106,100,0,4.07,40,"CN","asyouwill",4.23,"5dc935a53c6ea501005741ce",84.91,1600,"Very Low"
16,18,100,0,3.88,41,"CN","butgood",3.83,"5de220d892bf939443e0eaf6",11.11,1600,"Very Low"
16,22,100,1,3.15,34,"CN","huangdewen",3.42,"5e951ed83843b713841430e1",27.27,1600,"Very Low"
16,14,100,0,4,26,"CN","honesty in",4.15,"5e8436c3c510a227405a1f1b",-14.29,1600,"Very Low"
16,16,100,0,3.82,25,"CN","the leisur",4.04,"5e9bf36aecb3b56809e83a36",0.00,1600,"Very Low"
16,33,100,1,4.15,33,"CN","szyyouth01",4,"5cda71c65ea3126b96be1ab9",51.52,1600,"Very Low"
16,14,100,1,3.28,81,"CN","highspring",3.98,"5eaa972cf7d1965858d7b664",-14.29,1600,"Very Low"
16,14,100,1,3.44,35,"VE","hernadezye",3.37,"5eba38a9d0c9a464e4490d20",-14.29,1600,"Very Low"
16,14,100,1,3.73,41,"CN","longfeifen",3.95,"5e683f1cee70ce1cf4a91d2a",-14.29,1600,"Very Low"
16,84,100,0,3.41,39,"CN","juxincheng",4.05,"5dbfe72d66169243db6635df",80.95,1600,"Very Low"
16,88,100,0,3.67,32,"CN","ourdress",4.04,"5d5a9a582084e238605c2d99",81.82,1600,"Very Low"
16,50,100,0,3.93,32,"CN","ningboying",4.31,"5cb43ef2351d553f2d276946",68.00,1600,"Very Low"
16,14,100,0,3.76,34,"CN","zgrdejia",4.13,"5e9ae51d43d6a96e303acdb0",-14.29,1600,"Very Low"
15,92,100,0,3.51,38,"CN","fashionfor",4.13,"5da04c1f5949a226113006f1",83.70,1500,"Very Low"
15,13,100,0,4.11,41,"CN","powshew",4.03,"5e4e9219fcc85c44b0757483",-15.38,1500,"Very Low"
15,59,100,0,3.87,30,"CN","simorly",4.16,"5cdd1c445632da70960b4b9a",74.58,1500,"Very Low"
15,28,100,1,3.23,51,"CN","qysm6688",3.85,"5c9b2bded2430a1d4535ed64",46.43,1500,"Very Low"
14,26,100,0,3.61,39,"CN","qwe520",4.09,"5e58c7425692c749b5631d44",46.15,1400,"Very Low"
14,51,100,0,3.75,42,"CN","pashesa",3.9,"5eaba913c039171aeb0732f8",72.55,1400,"Very Low"
14,12,100,0,2.7,27,"CN","lixingongy",3.92,"5eb29d33ae52d33440407949",-16.67,1400,"Very Low"
14,92,100,0,3.92,40,"CN","iwannachan",4.23,"5da42681410d480fbb13c9db",84.78,1400,"Very Low"
14,84,100,1,4.13,43,"CN","idooryou",3.71,"5e670a1bfdfc802659966971",83.33,1400,"Very Low"
14,92,100,1,4.54,36,"CN","guifen und",4.19,"5eb8b430e015797901090ac0",84.78,1400,"Very Low"
14,12,100,0,4.23,33,"CN","steelfular",4.17,"5e71b033d9b4ac3bfee4274f",-16.67,1400,"Very Low"
14,84,100,0,3.79,49,"CN","szshi886we",4.29,"5ad6b4271e520e4c8fffe172",83.33,1400,"Very Low"
14,50,100,1,5,43,"CN","cuiior",3.87,"5ec35e48c2112616231ab3f4",72.00,1400,"Very Low"
14,104,100,1,3.44,31,"CN","sankutoy20",3.76,"5eb658630aac0c435be0b210",86.54,1400,"Very Low"
14,85,100,0,4.23,41,"CN","oucho co. ",3.98,"5cfdff52d05757021bae9d17",83.53,1400,"Very Low"
14,76,100,0,4.06,36,"CN","hot dress",3.97,"5c9d920da94960780239d468",81.58,1400,"Very Low"
14,97,100,0,4.23,36,"CN","weirdbeaut",4.21,"5e65fa41b12772c309bcf9fe",85.57,1400,"Very Low"
14,25,100,1,3.8,39,"CN","mantianliu",3.91,"5eaaece39229fd6f744473dc",44.00,1400,"Very Low"
14,126,100,1,4.09,40,"CN","balabobo",4.18,"5cdbfec689dab63d46b47cc5",88.89,1400,"Very Low"
14,13,100,0,4.5,40,"CN","wushein",4.05,"5cece97854680c605d708db0",-7.69,1400,"Very Low"
27,23,50,1,4.25,26,"CN","jqhainabai",3.94,"5ed703113547ebad907edbc0",-17.39,1350,"Very Low"
13,26,100,0,4.06,35,"CN","yinghong s",4.46,"5c935aa8778e8274b0bdcead",50.00,1300,"Very Low"
13,11,100,0,3.75,43,"CN","yiliannvha",4.1,"5eaf98de05a9b4014db48b90",-18.18,1300,"Very Low"
13,15,100,0,3.49,33,"CN","huanjun411",4.43,"5cbe81430aa3a4566e6ee369",13.33,1300,"Very Low"
13,11,100,0,4.35,139,"US","salmophee",4.05,"5e9ee02987ac3b0f75279756",-18.18,1300,"Very Low"
13,93,100,0,4.09,40,"CN","yourvogue",4.24,"5cc6cc24034a3c48657edb3f",86.02,1300,"Very Low"
13,11,100,0,2.5,29,"CN","modai",3.77,"5eda07ab0e295c2097c36590",-18.18,1300,"Very Low"
13,25,100,1,3.42,41,"CN","higheight",3.95,"5d2eb8028c9c606b3e2f99cc",48.00,1300,"Very Low"
13,11,100,1,4,42,"CN","rtgh",4.03,"5ec3740fa7ed5d2fbc7460a5",-18.18,1300,"Very Low"
13,68,100,1,3.48,40,"CN","mowomo",4.19,"5cf66417844fc312acf3d8ff",80.88,1300,"Very Low"
13,34,100,0,3.74,41,"CN","bujizhan",3.99,"5db021827fee081001a82fc0",61.76,1300,"Very Low"
13,11,100,0,3.22,41,"CN","uiritnkdr",3.8,"5ea8f0eb3f8a650a4227f717",-18.18,1300,"Very Low"
13,11,100,0,3.91,28,"CN","yanzhang19",3.47,"5ea913d8fde32e396ebfea19",-18.18,1300,"Very Low"
13,26,100,0,3.78,41,"CN","luvda",3.86,"5dce171a4ce6af254aee6a13",50.00,1300,"Very Low"
13,56,100,1,3.55,38,"CN","zhangxiaoy",3.77,"5ec1fcc3674f2550b841f3f2",76.79,1300,"Very Low"
13,85,100,0,4.11,40,"CN","tingshen",3.88,"5e3e5bf39052fe07808a7adc",84.71,1300,"Very Low"
25,38,50,1,3.17,27,"CN","beaufullif",4.01,"5ee4880dad418021a27e3dea",34.21,1250,"Very Low"
12,11,100,0,4.09,84,"CN","polyvore t",3.93,"5d3591931958cd77befe429b",-9.09,1200,"Very Low"
12,11,100,1,3.28,38,"CN","bazaretsai",3.96,"5e9d34befcc85c593db92d5c",-9.09,1200,"Very Low"
12,43,100,0,3.59,42,"CN","raverks",3.95,"5e74326f3ae3412b2f7d9f42",72.09,1200,"Very Low"
12,75,100,1,2.82,38,"US","truth us t",3.03,"5ea67bbe87683f3ad5bc83f3",84.00,1200,"Very Low"
12,43,100,1,3.65,52,"CN","19 miles",4.11,"5e751f3a15c57e874f677e6d",72.09,1200,"Very Low"
12,102,100,1,4.11,40,"CN","m.e store",4.23,"5d1b46faed852961cae43e78",88.24,1200,"Very Low"
12,11,100,1,5,25,"CN","asky1",4.5,"5f03643cc00703c46d6745f0",-9.09,1200,"Very Low"
12,11,100,0,3.73,42,"CN","cupminger",4.03,"5dcbbed0de3a61037b6f1ef7",-9.09,1200,"Very Low"
12,14,100,1,3.79,22,"CN","baijupings",4.02,"5ea7e2d999ecf941204c42ee",14.29,1200,"Very Low"
12,11,100,0,2,38,"CN","zhaangyuu",4,"5eb0d6ce8924cd08428a902a",-9.09,1200,"Very Low"
12,11,100,0,3.6,38,NULL,"maxnina",3.79,"5d3eba3f20e552131d7dcb40",-9.09,1200,"Very Low"
12,11,100,1,3,25,"CN","linpingsto",3.98,"5ec4d24b21c01ee2d6dfb50e",-9.09,1200,"Very Low"
12,100,100,0,3.68,28,"CN","onestores",4.24,"5def361cdcbcd1028120322d",88.00,1200,"Very Low"
